MealType,HealthGroup,MinutesSinceMeal,Libre GL mean,Libre GL std,Dexcom GL mean,Dexcom GL std
Lunch,Healthy,118.0,91.07763713080169,22.608496071834825,132.11645569620254,28.119043781293367
Lunch,Healthy,119.0,90.957805907173,22.653284579653015,131.9012658227848,28.009336784277824
Lunch,Healthy,120.0,90.8337552742616,22.690592885988885,131.67848101265824,27.912875766580054
Lunch,Type 2 diabetic,0.0,84.7059829059829,17.08366558820222,109.46153846153847,23.081783833561722
Lunch,Type 2 diabetic,1.0,84.68205128205128,17.010815008707223,109.41025641025641,22.95024131133076
Lunch,Type 2 diabetic,2.0,84.75384615384615,16.968861429383725,109.33333333333333,22.839040137141602
Lunch,Type 2 diabetic,3.0,84.84786324786324,16.95464847654657,109.21538461538461,22.75084195621338
Lunch,Type 2 diabetic,4.0,85.06153846153846,16.910880158829368,109.08717948717948,22.696709470377556
Lunch,Type 2 diabetic,5.0,85.2957264957265,16.872385098656885,108.9897435897436,22.6513598391819
Lunch,Type 2 diabetic,6.0,85.53675213675214,16.849397918810656,108.87179487179488,22.572292618652597
Lunch,Type 2 diabetic,7.0,85.8017094017094,16.811159529323007,108.83589743589745,22.62741103384271
Lunch,Type 2 diabetic,8.0,86.04444444444445,16.665791789903224,108.8,22.682244389088044
Lunch,Type 2 diabetic,9.0,86.34358974358975,16.519579299271555,108.77948717948718,22.748316068241643
Lunch,Type 2 diabetic,10.0,86.66495726495727,16.393098584818436,108.76923076923077,22.84130784630238
Lunch,Type 2 diabetic,11.0,87.03076923076922,16.304771634330958,108.75897435897437,22.861053044179716
Lunch,Type 2 diabetic,12.0,87.41025641025641,16.251305217660303,108.74871794871794,22.715712991982954
Lunch,Type 2 diabetic,13.0,87.83931623931625,16.212115301869268,108.7897435897436,22.560466060786336
Lunch,Type 2 diabetic,14.0,88.26837606837607,16.202912792642003,108.87179487179488,22.38784854520708
Lunch,Type 2 diabetic,15.0,88.7042735042735,16.23033615381755,108.97948717948718,22.200559256672832
Lunch,Type 2 diabetic,16.0,89.1880341880342,16.28892546540483,109.15384615384616,21.931830342819882
Lunch,Type 2 diabetic,17.0,89.6974358974359,16.405361027583147,109.2974358974359,21.51811338799657
Lunch,Type 2 diabetic,18.0,90.22735042735043,16.531746655250448,109.46666666666667,21.132530838712213
Lunch,Type 2 diabetic,19.0,90.77777777777779,16.786846238280738,109.74871794871794,20.70457452370918
Lunch,Type 2 diabetic,20.0,91.35897435897436,17.06771937121105,110.06666666666668,20.29805971195709
Lunch,Type 2 diabetic,21.0,91.94188034188033,17.386680251630544,110.32820512820513,19.880034267654846
Lunch,Type 2 diabetic,22.0,92.57435897435897,17.687386825688737,110.68205128205129,19.548897825908945
Lunch,Type 2 diabetic,23.0,93.20683760683761,17.998562612341058,111.0923076923077,19.270148506998627
Lunch,Type 2 diabetic,24.0,93.87008547008547,18.36714552639642,111.52307692307691,19.028987050763835
Lunch,Type 2 diabetic,25.0,94.56581196581196,18.76987677381137,111.9948717948718,18.833536000247133
Lunch,Type 2 diabetic,26.0,95.26324786324786,19.207356952574546,112.49743589743589,18.70766078909199
Lunch,Type 2 diabetic,27.0,95.96239316239316,19.667551540436886,112.95384615384614,18.433462794800317
Lunch,Type 2 diabetic,28.0,96.64615384615384,20.16507984968395,113.46153846153847,18.256946989031984
Lunch,Type 2 diabetic,29.0,97.32991452991453,20.69634512310062,113.8923076923077,18.096748539235094
Lunch,Type 2 diabetic,30.0,98.02222222222223,21.26179525867541,114.45641025641027,18.00297921064287
Lunch,Type 2 diabetic,31.0,98.7094017094017,21.847844312302687,115.08205128205128,18.014188440093427
Lunch,Type 2 diabetic,32.0,99.36239316239316,22.44765083567066,115.76410256410257,18.133996673585905
Lunch,Type 2 diabetic,33.0,100.01709401709401,23.058804653207588,116.45128205128206,18.344522655849765
Lunch,Type 2 diabetic,34.0,100.56752136752137,23.50887288904809,117.1025641025641,18.567139722178215
Lunch,Type 2 diabetic,35.0,101.11794871794872,23.986533558910498,117.62564102564102,18.755500497730736
Lunch,Type 2 diabetic,36.0,101.67008547008547,24.48630575016877,118.13846153846153,18.984267938211303
Lunch,Type 2 diabetic,37.0,102.23931623931624,25.00127116276462,118.61025641025641,19.235326531531214
Lunch,Type 2 diabetic,38.0,102.82393162393161,25.54081465762826,119.0923076923077,19.536623969185676
Lunch,Type 2 diabetic,39.0,103.38290598290598,26.059449433618617,119.58974358974359,19.912014290131932
Lunch,Type 2 diabetic,40.0,103.94871794871794,26.578439406698553,120.07179487179488,20.290494906131848
Lunch,Type 2 diabetic,41.0,104.49230769230769,27.07490849966823,120.53846153846153,20.715321248123452
Lunch,Type 2 diabetic,42.0,105.04615384615386,27.575873656463344,121.0,21.290571177228472
Lunch,Type 2 diabetic,43.0,105.59316239316239,28.094992560731427,121.47692307692309,21.868006690121312
Lunch,Type 2 diabetic,44.0,106.14017094017095,28.627434577627213,121.95897435897434,22.46476443289893
Lunch,Type 2 diabetic,45.0,106.68034188034189,29.171367759432634,122.43589743589743,23.125418769232308
Lunch,Type 2 diabetic,46.0,107.19145299145298,29.671405809079207,122.98461538461538,23.71689979808467
Lunch,Type 2 diabetic,47.0,107.67350427350426,30.134120448001944,123.55897435897437,24.2721056917164
Lunch,Type 2 diabetic,48.0,108.14188034188032,30.598357099523884,124.1025641025641,24.80160740948995
Lunch,Type 2 diabetic,49.0,108.56410256410257,30.91192864306024,124.61025641025641,25.330237753905227
Lunch,Type 2 diabetic,50.0,108.95897435897434,31.217323933038536,125.0974358974359,25.870441242747805
Lunch,Type 2 diabetic,51.0,109.35726495726496,31.529829882821222,125.61025641025641,26.443741622265847
Lunch,Type 2 diabetic,52.0,109.73162393162391,31.829026023204744,126.0974358974359,26.727705782768858
Lunch,Type 2 diabetic,53.0,110.12991452991453,32.10668964823282,126.6,26.981124006082084
Lunch,Type 2 diabetic,54.0,110.50598290598292,32.34331811086724,127.1128205128205,27.2500234619617
Lunch,Type 2 diabetic,55.0,110.85470085470085,32.572165032781854,127.63589743589743,27.566756172679092
Lunch,Type 2 diabetic,56.0,111.17606837606839,32.78030533801784,128.12820512820514,27.869224194799052
Lunch,Type 2 diabetic,57.0,111.51794871794871,32.989221920696664,128.61025641025643,28.146344951752617
Lunch,Type 2 diabetic,58.0,111.85982905982905,33.19645156430485,129.02051282051283,28.401474938415845
Lunch,Type 2 diabetic,59.0,112.20170940170941,33.409273101412914,129.46153846153845,28.66808802928895
Lunch,Type 2 diabetic,60.0,112.53504273504274,33.62746888583375,129.9076923076923,28.96316521499774
Lunch,Type 2 diabetic,61.0,112.86324786324788,33.85340930153907,130.3128205128205,29.26581605224393
Lunch,Type 2 diabetic,62.0,113.2102564102564,34.02328593191783,130.72307692307692,29.60709784688427
Lunch,Type 2 diabetic,63.0,113.53675213675214,34.203409250811056,131.1076923076923,29.923581482585586
Lunch,Type 2 diabetic,64.0,113.83760683760684,34.2843622643975,131.48717948717947,30.262458760920435
Lunch,Type 2 diabetic,65.0,114.11452991452991,34.356030476605724,131.83076923076922,30.571763320924212
Lunch,Type 2 diabetic,66.0,114.39316239316238,34.43553106850554,132.18974358974359,30.93721821665864
Lunch,Type 2 diabetic,67.0,114.64102564102564,34.50508773532002,132.54871794871795,31.292733911908552
Lunch,Type 2 diabetic,68.0,114.89572649572649,34.556108438007975,132.88205128205126,31.64299932382875
Lunch,Type 2 diabetic,69.0,115.15384615384616,34.55991374883025,133.23076923076923,31.988667021521312
Lunch,Type 2 diabetic,70.0,115.38461538461539,34.56097742532453,133.55384615384617,32.224686892879646
Lunch,Type 2 diabetic,71.0,115.5863247863248,34.556292508410465,133.87692307692308,32.41408450803335
Lunch,Type 2 diabetic,72.0,115.82905982905982,34.56390570736746,134.2051282051282,32.637062792878424
Lunch,Type 2 diabetic,73.0,116.04615384615386,34.58313875691161,134.5179487179487,32.77099866614151
Lunch,Type 2 diabetic,74.0,116.26324786324786,34.61543092581166,134.76410256410256,32.89498031758746
Lunch,Type 2 diabetic,75.0,116.48376068376069,34.66007601976092,135.05641025641026,33.01256375566729
Lunch,Type 2 diabetic,76.0,116.68547008547009,34.66115660906143,135.4820512820513,33.08730772552547
Lunch,Type 2 diabetic,77.0,116.91794871794872,34.6405180111264,135.9076923076923,33.13957234275555
Lunch,Type 2 diabetic,78.0,117.14700854700855,34.63410136928372,136.37948717948717,33.24042544764764
Lunch,Type 2 diabetic,79.0,117.32478632478633,34.59486890083567,136.77435897435896,33.298843965619795
Lunch,Type 2 diabetic,80.0,117.50085470085469,34.56137137127414,137.05641025641026,33.318777658692184
Lunch,Type 2 diabetic,81.0,117.67179487179487,34.55080972338579,137.34871794871796,33.326414936557704
Lunch,Type 2 diabetic,82.0,117.86324786324788,34.53024421839464,137.65128205128204,33.3711100378036
Lunch,Type 2 diabetic,83.0,118.04957264957265,34.516973425996206,137.97948717948717,33.459159547496576
Lunch,Type 2 diabetic,84.0,118.23076923076923,34.472485328365146,138.37435897435898,33.58762865878415
Lunch,Type 2 diabetic,85.0,118.38119658119659,34.419381010904154,138.77435897435896,33.73878541123911
Lunch,Type 2 diabetic,86.0,118.52478632478633,34.38371428550407,139.16410256410256,34.01290379887182
Lunch,Type 2 diabetic,87.0,118.64786324786324,34.35696665299254,139.52820512820514,34.339711158993914
Lunch,Type 2 diabetic,88.0,118.77435897435898,34.3467581159041,139.93846153846155,34.66778130669376
Lunch,Type 2 diabetic,89.0,118.9008547008547,34.355369769496015,140.3179487179487,35.083410923074474
Lunch,Type 2 diabetic,90.0,119.03247863247863,34.38125720801202,140.67179487179487,35.52417967287211
Lunch,Type 2 diabetic,91.0,119.12136752136753,34.29018536135025,141.12820512820514,35.611928432670666
Lunch,Type 2 diabetic,92.0,119.2102564102564,34.2200705050577,141.56410256410257,35.645738559649566
Lunch,Type 2 diabetic,93.0,119.31452991452991,34.160419450147955,141.91282051282053,35.707401410905945
Lunch,Type 2 diabetic,94.0,119.44444444444444,34.15527095651651,142.1948717948718,35.79325097158275
Lunch,Type 2 diabetic,95.0,119.57606837606839,34.16460836651442,142.48717948717947,35.914365836170695
Lunch,Type 2 diabetic,96.0,119.70427350427349,34.19343254500455,142.82051282051282,36.071910485111324
Lunch,Type 2 diabetic,97.0,119.8,34.20790579257155,143.15384615384616,36.28662103856958
Lunch,Type 2 diabetic,98.0,119.88547008547009,34.2407436545396,143.5179487179487,36.53934340863479
Lunch,Type 2 diabetic,99.0,119.93846153846155,34.26767827237552,143.85128205128206,36.818408380611885
Lunch,Type 2 diabetic,100.0,119.95726495726495,34.25144889471121,144.73846153846154,37.343530514067105
Lunch,Type 2 diabetic,101.0,119.97606837606837,34.248477960561765,145.03076923076924,37.33567613624544
Lunch,Type 2 diabetic,102.0,119.92649572649573,34.155104744195555,145.32820512820513,37.27591256052592
Lunch,Type 2 diabetic,103.0,119.9008547008547,34.05404672965413,145.66666666666666,37.257746162681485
Lunch,Type 2 diabetic,104.0,119.87521367521367,33.96553182163979,146.0051282051282,37.23760089449733
Lunch,Type 2 diabetic,105.0,119.83931623931625,33.8924260301653,146.36923076923077,37.27636582866835
Lunch,Type 2 diabetic,106.0,119.79829059829059,33.79887360031652,146.4820512820513,37.119401025927345
Lunch,Type 2 diabetic,107.0,119.74700854700855,33.65022763315403,146.51282051282053,36.91525985627638
Lunch,Type 2 diabetic,108.0,119.6974358974359,33.50882521846099,146.46666666666667,36.76349257027836
Lunch,Type 2 diabetic,109.0,119.6923076923077,33.38560328229396,146.48717948717947,36.59823967212789
Lunch,Type 2 diabetic,110.0,119.67179487179487,33.26252262841677,146.49743589743588,36.437426444302304
Lunch,Type 2 diabetic,111.0,119.65128205128204,33.151872611812074,146.52820512820514,36.465397792528485
Lunch,Type 2 diabetic,112.0,119.58461538461539,33.02527637873811,146.56410256410257,36.427891910483034
Lunch,Type 2 diabetic,113.0,119.51282051282051,32.90071242530574,146.5897435897436,36.347676352805735
Lunch,Type 2 diabetic,114.0,119.41709401709402,32.766620149344,146.6153846153846,36.28650277170301
Lunch,Type 2 diabetic,115.0,119.31965811965813,32.630148508594125,146.62564102564102,36.26380476125586
Lunch,Type 2 diabetic,116.0,119.23931623931624,32.50096073415331,146.67179487179487,36.25429156968831
Lunch,Type 2 diabetic,117.0,119.14188034188032,32.37027074261532,146.70256410256408,36.22548889779046
Lunch,Type 2 diabetic,118.0,119.04444444444445,32.25143301891995,146.6974358974359,36.17530043653285
Lunch,Type 2 diabetic,119.0,118.94700854700855,32.14437525755875,146.75384615384615,36.1169580096448
Lunch,Type 2 diabetic,120.0,118.85299145299145,32.04789609825404,146.82564102564103,36.083242341393685
Snack,Healthy,0.0,97.65,2.505327656548474,148.1,9.971292126232521
Snack,Healthy,1.0,97.66666666666667,2.4950321010330163,147.55,9.710990337413252
Snack,Healthy,2.0,97.68333333333334,2.493472961033939,146.8,9.399290753384888
Snack,Healthy,3.0,97.7,2.5006665778014754,146.0,8.942781073767453
Snack,Healthy,4.0,97.73333333333333,2.509242175696949,145.25,8.582734606949783
Snack,Healthy,5.0,97.76666666666667,2.5242527313745358,144.5,8.279291435060532
Snack,Healthy,6.0,97.8,2.5455844122715656,143.75,8.038863933002803
Snack,Healthy,7.0,97.83333333333334,2.5730800105594844,143.05,7.866172300850434
Snack,Healthy,8.0,97.86666666666667,2.6065444699974,142.65,7.524847728248955
Snack,Healthy,9.0,97.88333333333333,2.651833747093176,142.45,7.602411897987809
Snack,Healthy,10.0,97.98333333333333,2.623187204739893,142.25,7.78952287798595
Snack,Healthy,11.0,98.08333333333334,2.6016376608817993,142.05,8.078572481158632
Snack,Healthy,12.0,98.18333333333334,2.587362449376672,142.15,8.296786526521371
Snack,Healthy,13.0,98.38333333333334,2.7762884896526594,142.45,8.408527417647704
Snack,Healthy,14.0,98.58333333333333,2.9701602400967957,142.6,8.33786543427033
Snack,Healthy,15.0,98.78333333333333,3.1680698645494987,142.75,8.383117956146547
Snack,Healthy,16.0,98.98333333333333,3.369305896208028,142.9,8.542443054146364
Snack,Healthy,17.0,99.18333333333334,3.573306384641324,143.2,8.74985714169095
Snack,Healthy,18.0,99.38333333333333,3.779623732007665,143.3,8.97775027498537
Snack,Healthy,19.0,99.65,3.9079690661803133,143.3,9.084051959340606
Snack,Healthy,20.0,99.91666666666666,4.037371715654915,143.29999999999998,9.246981489473557
Snack,Healthy,21.0,100.18333333333334,4.167733196834945,143.3,9.463614531456782
Snack,Healthy,22.0,100.45,4.298966284016565,143.4,9.752948272189274
Snack,Healthy,23.0,100.71666666666667,4.430993534604148,143.6,9.714593832648552
Snack,Healthy,24.0,101.01666666666667,4.546182769948622,144.0,9.971960689854324
Snack,Healthy,25.0,101.35,4.651841531010016,144.4,10.254104869108119
Snack,Healthy,26.0,101.68333333333332,4.758267658624413,144.8,10.559040360436791
Snack,Healthy,27.0,102.01666666666667,4.865410796862095,145.1,10.81295519273063
Snack,Healthy,28.0,102.26666666666667,4.814484319141493,145.4,10.984838035522726
Snack,Healthy,29.0,102.51666666666667,4.765734174523616,145.55,10.99863627910297
Snack,Healthy,30.0,102.76666666666667,4.71922780877456,145.7,11.032678731840235
Snack,Healthy,31.0,103.01666666666667,4.675032184480215,145.85,11.086778913041732
Snack,Healthy,32.0,103.26666666666668,4.63321342770509,145.95,11.108405226073927
Snack,Healthy,33.0,103.51666666666667,4.593836450433699,145.7,11.539497389401317
Snack,Healthy,34.0,103.78333333333333,4.534762846508517,145.5,12.03384117118608
Snack,Healthy,35.0,104.05,4.477557204382602,145.3,12.540600729895958
Snack,Healthy,36.0,104.31666666666666,4.422292015082976,145.1,13.05833067432434
Snack,Healthy,37.0,104.58333333333333,4.369040915180181,144.8,13.462045411699764
Snack,Healthy,38.0,104.85,4.317878422799116,144.65,13.857729491755377
Snack,Healthy,39.0,105.46666666666667,4.121488404286327,144.5,14.256226709757385
Snack,Healthy,40.0,106.31666666666665,4.092404889276932,144.35,14.657307619978054
Snack,Healthy,41.0,107.16666666666667,4.204583037415064,144.2,15.06076580611579
Snack,Healthy,42.0,108.01666666666668,4.447346274902473,143.9,15.285287043428397
Snack,Healthy,43.0,108.71666666666665,4.715105748784648,144.4,14.696938456699073
Snack,Healthy,44.0,109.41666666666667,5.158344552132838,145.15,14.361406616345072
Snack,Healthy,45.0,110.11666666666667,5.736530116523213,145.9,14.067930432962292
Snack,Healthy,46.0,110.81666666666666,6.41326749792957,146.65,13.819189556555042
Snack,Healthy,47.0,111.51666666666668,7.1606693252227,147.3,13.538586829257074
Snack,Healthy,48.0,112.21666666666667,7.958852513606052,148.35,13.09185497424513
Snack,Healthy,49.0,112.89999999999999,8.818415075536217,149.35,12.730409786543918
Snack,Healthy,50.0,113.58333333333334,9.703054120186037,150.35,12.51918527700585
Snack,Healthy,51.0,114.26666666666667,10.606496960720722,151.35,12.465819935594572
Snack,Healthy,52.0,114.94999999999999,11.524322105876774,152.35,12.572324102302376
Snack,Healthy,53.0,115.63333333333333,12.453349988092597,153.45,12.942307882805641
Snack,Healthy,54.0,116.26666666666667,13.324997394204456,154.5,13.440734106935276
Snack,Healthy,55.0,116.69999999999999,14.012216891777763,155.55,14.100945594770117
Snack,Healthy,56.0,117.13333333333334,14.711346087415114,156.6,14.901454067752361
Snack,Healthy,57.0,117.56666666666666,15.420765220961,157.7,15.777198737418498
Snack,Healthy,58.0,118.03333333333333,16.099367367372846,158.45,16.75261173668153
Snack,Healthy,59.0,118.5,16.784604939138823,159.55,17.96765612612472
Snack,Healthy,60.0,118.96666666666667,17.475697410976185,160.65,19.20373227613145
Snack,Healthy,61.0,119.43333333333334,18.171976797826378,161.75,20.457028132160346
Snack,Healthy,62.0,119.89999999999999,18.872869023685446,163.05,21.500620146095017
Snack,Healthy,63.0,120.36666666666667,19.57787867296489,164.1,22.427661492005807
Snack,Healthy,64.0,120.71666666666667,20.399809367301014,165.25,23.433522995913357
Snack,Healthy,65.0,121.06666666666666,21.223327487216274,166.4,24.44967620780829
Snack,Healthy,66.0,121.41666666666667,22.048255158981537,167.55,25.474889597405504
Snack,Healthy,67.0,121.76666666666668,22.87443988385289,168.8,26.39545415407737
Snack,Healthy,68.0,122.11666666666667,23.701750208855113,169.75,27.03349773891644
Snack,Healthy,69.0,121.98333333333333,23.775641129338883,170.05,27.102459912955005
Snack,Healthy,70.0,121.33333333333334,23.51151018354862,170.35,27.179587929179498
Snack,Healthy,71.0,120.68333333333332,23.25958981836349,170.65,27.264812487893625
Snack,Healthy,72.0,120.03333333333333,23.020280913432252,170.85,27.462641290791144
Snack,Healthy,73.0,119.46666666666667,22.693382948111317,170.65,27.078343130011973
Snack,Healthy,74.0,118.89999999999999,22.381904066223438,170.15,26.456190201916822
Snack,Healthy,75.0,118.33333333333333,22.086496628785042,169.65,25.840214137399602
Snack,Healthy,76.0,117.76666666666667,21.80781375426572,169.15,25.230867338771116
Snack,Healthy,77.0,117.2,21.546504399829026,168.7,24.57885269901749
Snack,Healthy,78.0,116.63333333333333,21.30320789615186,168.6,24.344746182013616
Snack,Healthy,79.0,116.05000000000001,21.093679938155248,168.35,24.057916230075566
Snack,Healthy,80.0,115.46666666666667,20.903092098042798,168.1,23.82519674630201
Snack,Healthy,81.0,114.88333333333333,20.731966728809027,167.85,23.64818527216553
Snack,Healthy,82.0,114.30000000000001,20.580789316469097,167.65,23.4852435939393
Snack,Healthy,83.0,113.71666666666665,20.450002263877447,167.25,22.87145236606834
Snack,Healthy,84.0,112.81666666666666,19.73043334546913,167.0,22.316511077376468
Snack,Healthy,85.0,112.11666666666667,18.99250339437076,166.75,21.787075679555223
Snack,Healthy,86.0,111.41666666666666,18.255663758386316,166.5,21.285049526212838
Snack,Healthy,87.0,110.71666666666667,17.52005200398167,166.25,20.812416165997323
Snack,Healthy,88.0,109.98333333333333,16.8151056427778,165.35,19.57847457455934
Snack,Healthy,89.0,109.24999999999999,16.110762448334555,164.3,18.401811505030334
Snack,Healthy,90.0,108.51666666666667,15.407105143046472,163.25,17.27531958218621
Snack,Healthy,91.0,107.78333333333335,14.70423219499897,162.2,16.209462257171477
Snack,Healthy,92.0,107.05,14.002261722069536,161.0,15.253414918196736
Snack,Healthy,93.0,106.31666666666666,13.30133660785845,159.85,14.295337235150022
Snack,Healthy,94.0,105.58333333333334,12.601631287698867,158.85,13.292980603812433
Snack,Healthy,95.0,104.85,11.903360869939215,157.85,12.336801314225116
Snack,Healthy,96.0,104.11666666666667,11.206793574534261,156.85,11.438385666984068
Snack,Healthy,97.0,103.38333333333334,10.512267965466704,155.55,10.548143596545007
Snack,Healthy,98.0,102.64999999999999,9.820217241317362,154.15,9.512623192369174
Snack,Healthy,99.0,102.28333333333333,9.847334664770964,153.25,7.930321557162733
Snack,Healthy,100.0,102.4,9.754770912510224,152.35,6.350590523722972
Snack,Healthy,101.0,102.51666666666667,9.715870941307745,151.45,4.775981574503814
Snack,Healthy,102.0,102.63333333333333,9.731278321874148,150.45,3.2098805792947056
Snack,Healthy,103.0,102.76666666666668,9.787444716271665,149.7,2.391652148620275
Snack,Healthy,104.0,102.89999999999999,9.895827777776228,149.2,2.1102922388459224
Snack,Healthy,105.0,103.03333333333333,10.054739070596403,148.7,2.8495613697549915
Snack,Healthy,106.0,103.16666666666667,10.26183147324029,148.2,4.089009660052176
Snack,Healthy,107.0,103.3,10.514258396559866,147.85,5.312563725107988
Snack,Healthy,108.0,103.43333333333332,10.808844115404343,148.3,6.283311228961989
Snack,Healthy,109.0,103.73333333333332,10.907421870077826,148.75,7.341888948583547
Snack,Healthy,110.0,104.03333333333335,11.043416003983403,149.2,8.45537304519045
Snack,Healthy,111.0,104.33333333333333,11.21546551270462,149.65,9.604686356149266
Snack,Healthy,112.0,104.63333333333333,11.421941198445253,150.1,10.77837340851268
Snack,Healthy,113.0,104.93333333333334,11.661014503861107,150.8,12.086355943790497
Snack,Healthy,114.0,105.55,12.209695600901226,151.25,13.080647282658957
Snack,Healthy,115.0,106.01666666666667,12.559473331727348,151.7,14.154857823376386
Snack,Healthy,116.0,106.48333333333333,12.915379864217577,152.15,15.29215485142627
Snack,Healthy,117.0,106.95,13.276922334135527,152.65,16.400304875214967
Snack,Healthy,118.0,107.48333333333333,13.56928721619362,153.35,17.594980344783945
Snack,Healthy,119.0,108.01666666666668,13.864462965918776,154.0,18.78510047883695
Snack,Healthy,120.0,108.55,14.162273828732449,154.65,20.020905740417113
Breakfast,Healthy,0.0,98.4352490421456,19.68546425023637,118.64827586206896,29.863627492198304
Breakfast,Healthy,1.0,98.86360153256705,19.713886049107796,118.51034482758621,29.94559032833164
Breakfast,Healthy,2.0,99.33180076628352,19.722260084573605,118.416091954023,30.02538799223866
Breakfast,Healthy,3.0,99.81379310344826,19.746245874665455,118.37011494252874,30.15432444185699
Breakfast,Healthy,4.0,100.3088122605364,19.779764448744242,118.40229885057471,30.315710782286327
Breakfast,Healthy,5.0,100.81915708812261,19.85482428386748,118.5632183908046,30.534624322967762
Breakfast,Healthy,6.0,101.34865900383143,19.95470245304612,118.7816091954023,30.75126969863284
Breakfast,Healthy,7.0,102.00153256704981,20.128666169378782,119.0390804597701,30.970020598779065
Breakfast,Healthy,8.0,102.7302681992337,20.2855631714539,119.34022988505748,31.212000002123936
Breakfast,Healthy,9.0,103.49808429118775,20.48310285936519,119.7816091954023,31.553684518336446
Breakfast,Healthy,10.0,104.26743295019156,20.708658250542566,120.38850574712643,32.02313635006312
Breakfast,Healthy,11.0,105.0735632183908,20.951160222651648,121.03448275862068,32.5320193883682
Breakfast,Healthy,12.0,105.93869731800766,21.227769873144073,121.75632183908046,33.070585894871876
Breakfast,Healthy,13.0,106.83371647509578,21.538115660569858,122.57931034482758,33.66591036121076
Breakfast,Healthy,14.0,107.75095785440614,21.87891144156199,123.48505747126437,34.295482544524354
Breakfast,Healthy,15.0,108.70421455938697,22.30210636776753,124.57701149425289,34.846085833874184
Breakfast,Healthy,16.0,109.66973180076629,22.749847165448465,125.73793103448277,35.40385355907457
Breakfast,Healthy,17.0,110.59846743295019,23.217936078890865,126.9609195402299,36.004067458597206
Breakfast,Healthy,18.0,111.57011494252875,23.646790995930907,128.33333333333334,36.73416338628011
Breakfast,Healthy,19.0,112.55402298850575,24.09807332589344,129.7816091954023,37.456823294746556
Breakfast,Healthy,20.0,113.51187739463602,24.5286511673217,131.3632183908046,38.33049097466307
Breakfast,Healthy,21.0,114.44521072796935,24.97128582362253,133.00229885057473,39.261644627293464
Breakfast,Healthy,22.0,115.30727969348659,25.402926353475234,134.70114942528735,40.2018381341094
Breakfast,Healthy,23.0,116.18084291187739,25.804864850009054,136.39310344827587,41.06202283529617
Breakfast,Healthy,24.0,117.0,26.210751881849674,138.04827586206898,41.8266407317126
Breakfast,Healthy,25.0,117.816091954023,26.649853159791984,139.66206896551725,42.5437373889324
Breakfast,Healthy,26.0,118.64367816091954,27.07330240494657,141.26436781609195,43.29776291823405
Breakfast,Healthy,27.0,119.47906976744187,27.651713439097247,143.0093023255814,44.29494627369897
Breakfast,Healthy,28.0,120.24806201550388,28.089037986794054,144.45116279069768,44.90301377069066
Breakfast,Healthy,29.0,120.98372093023256,28.521496419682048,145.7906976744186,45.39885364685656
Breakfast,Healthy,30.0,121.64108527131783,28.88118580406372,146.94418604651165,45.825784174545646
Breakfast,Healthy,31.0,122.27906976744185,29.27706101830554,148.16976744186047,46.19542648553616
Breakfast,Healthy,32.0,122.85116279069769,29.726042673236808,149.42790697674417,46.564800265898384
Breakfast,Healthy,33.0,123.40775193798449,30.2046326682733,150.53953488372093,46.92819114867952
Breakfast,Healthy,34.0,123.93875968992248,30.70536895441152,151.64186046511628,47.22993184814371
Breakfast,Healthy,35.0,124.43798449612403,31.152619530344005,152.5581395348837,47.46431592164489
Breakfast,Healthy,36.0,124.89612403100776,31.600851489564025,153.40697674418604,47.73668410746522
Breakfast,Healthy,37.0,125.14806201550388,31.88254818161452,154.23488372093024,48.044892652459104
Breakfast,Healthy,38.0,125.2968992248062,32.16913416438894,154.90465116279069,48.39463972985813
Breakfast,Healthy,39.0,125.3829457364341,32.397818349927974,155.50465116279068,48.772188089661846
Breakfast,Healthy,40.0,125.46046511627907,32.62767361108233,155.8767441860465,48.862883000876224
Breakfast,Healthy,41.0,125.4860465116279,32.85108546275862,156.19534883720928,48.99818941907415
Breakfast,Healthy,42.0,125.45426356589147,32.993896067099726,156.3953488372093,49.15369391176007
Breakfast,Healthy,43.0,125.39999999999999,33.14412654125927,156.56279069767442,49.23935787441881
Breakfast,Healthy,44.0,125.30542635658914,33.2851643572128,156.62558139534883,49.26337187486798
Breakfast,Healthy,45.0,125.13255813953488,33.252687532741994,156.5674418604651,49.18653914821549
Breakfast,Healthy,46.0,124.94651162790697,33.27103483407043,156.43488372093023,49.17668689039281
Breakfast,Healthy,47.0,124.75503875968991,33.29788772960506,156.30697674418604,49.205678272754305
Breakfast,Healthy,48.0,124.5124031007752,33.36539205279784,156.21395348837208,49.258366056325784
Breakfast,Healthy,49.0,124.24883720930232,33.44968153376714,156.07209302325583,49.424298980211766
Breakfast,Healthy,50.0,123.9984496124031,33.54295808040349,155.93023255813952,49.68986893964803
Breakfast,Healthy,51.0,123.75348837209302,33.65083777728177,155.80697674418604,49.99389560547585
Breakfast,Healthy,52.0,123.45038759689923,33.654484204003836,155.59767441860464,50.34062323282479
Breakfast,Healthy,53.0,123.10775193798449,33.6612811357087,155.27209302325582,50.72228342225649
Breakfast,Healthy,54.0,122.76201550387596,33.64275763832192,154.97674418604652,51.19152888198366
Breakfast,Healthy,55.0,122.39612403100774,33.62542821598883,154.7093023255814,51.69383767554089
Breakfast,Healthy,56.0,122.0031007751938,33.624213041949076,154.36511627906975,52.176146831877254
Breakfast,Healthy,57.0,121.65426356589147,33.627773320142566,153.99767441860465,52.74472591809633
